order_id,order_placement_date,customer_id,product_id,delivery_qty,order_qty
FJUN613202301,12-06-2022,789202,25891301,94,94
FJUN615522301,12-06-2022,789522,25891301,38,38
FJUN615601401,12-06-2022,789601,25891301,43,43
FJUN614403502,12-06-2022,789403,25891402,479,479
FJUN615403602,12-06-2022,789403,25891402,287,287
FJUN613902503,12-06-2022,789902,25891402,384,384
FJUN613903502,12-06-2022,789903,25891402,214,214
FJUN614903603,12-06-2022,789903,25891402,358,398
FJUN615903502,12-06-2022,789903,25891402,261,275
FJUN615421402,12-06-2022,789421,25891402,316,333
FJUN613402503,12-06-2022,789402,25891402,252,265
FJUN613520402,12-06-2022,789520,25891402,240,240
FJUN613702601,12-06-2022,789702,25891402,200,250
FJUN613603603,12-06-2022,789603,25891402,387,430
FJUN614603602,12-06-2022,789603,25891402,265,265
FJUN615603501,12-06-2022,789603,25891402,436,436
FJUN613202603,12-06-2022,789202,25891402,332,332
FJUN615522402,12-06-2022,789522,25891402,210,210
FJUN613622402,12-06-2022,789622,25891402,182,202
FJUN613220601,12-06-2022,789220,25891501,146,146
FJUN614420501,12-06-2022,789420,25891501,113,113
FJUN613903502,12-06-2022,789903,25891501,166,184
FJUN613520501,12-06-2022,789520,25891501,100,111
FJUN615520501,12-06-2022,789520,25891501,214,214
FJUN613702501,12-06-2022,789702,25891501,188,188
FJUN613603603,12-06-2022,789603,25891501,108,108
FJUN615603501,12-06-2022,789603,25891501,242,242
FJUN613720501,12-06-2022,789720,25891501,204,204
FJUN613422501,12-06-2022,789422,25891501,140,156
FJUN614422501,12-06-2022,789422,25891501,227,227
FJUN614301501,12-06-2022,789301,25891501,164,164
FJUN614122501,12-06-2022,789122,25891501,122,136
FJUN614202501,12-06-2022,789202,25891501,144,144
FJUN614503501,12-06-2022,789503,25891501,140,147
FJUN613321501,12-06-2022,789321,25891501,224,224
FJUN615622501,12-06-2022,789622,25891501,161,161
FJUN614601503,12-06-2022,789601,25891501,217,241
FJUN613203602,12-06-2022,789203,25891602,110,110
FJUN614320602,12-06-2022,789320,25891602,91,91
FJUN613703602,12-06-2022,789703,25891602,175,175
FJUN613420602,12-06-2022,789420,25891602,63,63
FJUN615403602,12-06-2022,789403,25891602,118,118
FJUN615121602,12-06-2022,789121,25891602,162,162
FJUN613501602,12-06-2022,789501,25891602,48,50
FJUN615421602,12-06-2022,789421,25891602,126,126
FJUN614402602,12-06-2022,789402,25891602,96,96
FJUN614520602,12-06-2022,789520,25891602,57,57
FJUN614603602,12-06-2022,789603,25891602,69,69
FJUN613103603,12-06-2022,789103,25891602,181,191
FJUN613221602,12-06-2022,789221,25891602,143,143
FJUN613522602,12-06-2022,789522,25891602,185,185
FJUN613503602,12-06-2022,789503,25891602,116,116
FJUN614622602,12-06-2022,789622,25891602,196,196
FJUN615203202,12-06-2022,789203,25891101,353,353
FJUN613320101,12-06-2022,789320,25891101,362,362
FJUN614220401,12-06-2022,789220,25891101,348,348
FJUN613420602,12-06-2022,789420,25891101,437,485
FJUN614420101,12-06-2022,789420,25891101,271,339
FJUN613402503,12-06-2022,789402,25891101,376,376
FJUN614621502,12-06-2022,789621,25891101,310,388
FJUN615621401,12-06-2022,789621,25891101,463,463
FJUN614702502,12-06-2022,789702,25891101,368,368
FJUN615521101,12-06-2022,789521,25891101,495,495
FJUN614301501,12-06-2022,789301,25891101,470,470
FJUN615301103,12-06-2022,789301,25891101,491,491
FJUN614103101,12-06-2022,789103,25891101,404,425
FJUN613221103,12-06-2022,789221,25891101,416,416
FJUN615221503,12-06-2022,789221,25891101,303,303
FJUN614202501,12-06-2022,789202,25891101,362,362
FJUN614522101,12-06-2022,789522,25891101,448,448
FJUN613201203,12-06-2022,789201,25891101,401,401
FJUN615622601,12-06-2022,789622,25891101,463,463
FJUN615703603,12-06-2022,789703,25891603,76,84
FJUN613420603,12-06-2022,789420,25891603,165,165
FJUN613121603,12-06-2022,789121,25891603,67,67
FJUN613102603,12-06-2022,789102,25891603,165,165
FJUN614903603,12-06-2022,789903,25891603,69,73
FJUN614402603,12-06-2022,789402,25891603,97,97
FJUN613603603,12-06-2022,789603,25891603,183,183
FJUN613401603,12-06-2022,789401,25891603,191,191
FJUN613422603,12-06-2022,789422,25891603,104,110
FJUN614422603,12-06-2022,789422,25891603,175,195
FJUN615422603,12-06-2022,789422,25891603,122,122
FJUN613122603,12-06-2022,789122,25891603,123,129
FJUN614122603,12-06-2022,789122,25891603,64,64
FJUN613103603,12-06-2022,789103,25891603,189,199
FJUN613202603,12-06-2022,789202,25891603,98,122
FJUN613522603,12-06-2022,789522,25891603,122,122
FJUN614503603,12-06-2022,789503,25891603,57,57
FJUN613203403,12-06-2022,789203,25891303,80,80
FJUN613420303,12-06-2022,789420,25891303,37,37
FJUN615403303,12-06-2022,789403,25891303,46,57
FJUN614903503,12-06-2022,789903,25891303,73,73
FJUN615402401,12-06-2022,789402,25891303,70,70
FJUN615621401,12-06-2022,789621,25891303,98,98
FJUN614520303,12-06-2022,789520,25891303,42,47
FJUN613603603,12-06-2022,789603,25891303,85,85
FJUN613301601,12-06-2022,789301,25891303,32,32
FJUN613522303,12-06-2022,789522,25891303,96,96
FJUN614321303,12-06-2022,789321,25891303,59,65
FJUN614622602,12-06-2022,789622,25891303,73,73
FJUN615622601,12-06-2022,789622,25891303,41,43
FJUN614721502,12-06-2022,789721,25891502,217,228
FJUN615721502,12-06-2022,789721,25891502,183,183
FJUN614403502,12-06-2022,789403,25891502,203,203
FJUN614102502,12-06-2022,789102,25891502,213,213
FJUN613902503,12-06-2022,789902,25891502,133,133
FJUN613903502,12-06-2022,789903,25891502,102,107
FJUN615903502,12-06-2022,789903,25891502,197,207
FJUN614621502,12-06-2022,789621,25891502,112,112
FJUN614520602,12-06-2022,789520,25891502,105,111
FJUN613702601,12-06-2022,789702,25891502,153,191
FJUN614702502,12-06-2022,789702,25891502,162,171
FJUN613603603,12-06-2022,789603,25891502,153,153
FJUN615720502,12-06-2022,789720,25891502,198,198
FJUN613422502,12-06-2022,789422,25891502,197,219
FJUN615422502,12-06-2022,789422,25891502,234,234
FJUN613301601,12-06-2022,789301,25891502,197,219
FJUN615101502,12-06-2022,789101,25891502,201,201
FJUN613103603,12-06-2022,789103,25891502,229,229
FJUN614221502,12-06-2022,789221,25891502,154,154
FJUN613522502,12-06-2022,789522,25891502,223,248
FJUN613321502,12-06-2022,789321,25891502,162,162
FJUN614622602,12-06-2022,789622,25891502,210,221
FJUN615622601,12-06-2022,789622,25891502,161,161
FJUN613203403,12-06-2022,789203,25891403,348,348
FJUN614320602,12-06-2022,789320,25891403,449,499
FJUN615320403,12-06-2022,789320,25891403,236,262
FJUN613102603,12-06-2022,789102,25891403,372,372
FJUN614903503,12-06-2022,789903,25891403,210,233
FJUN614421403,12-06-2022,789421,25891403,280,295
FJUN614702403,12-06-2022,789702,25891403,236,262
FJUN615702403,12-06-2022,789702,25891403,261,261
FJUN614521403,12-06-2022,789521,25891403,456,456
FJUN615221503,12-06-2022,789221,25891403,461,461
FJUN613522603,12-06-2022,789522,25891403,281,281
FJUN615321403,12-06-2022,789321,25891403,250,250
FJUN615622601,12-06-2022,789622,25891403,255,283
FJUN614601403,12-06-2022,789601,25891403,301,334
FJUN614403203,12-06-2022,789403,25891203,225,250
FJUN613902503,12-06-2022,789902,25891203,146,146
FJUN615903502,12-06-2022,789903,25891203,245,306
FJUN614402603,12-06-2022,789402,25891203,278,278
FJUN613521301,12-06-2022,789521,25891203,429,429
FJUN614521503,12-06-2022,789521,25891203,483,483
FJUN613401603,12-06-2022,789401,25891203,223,235
FJUN613422203,12-06-2022,789422,25891203,270,270
FJUN613122603,12-06-2022,789122,25891203,117,130
FJUN614122503,12-06-2022,789122,25891203,267,297
FJUN615522402,12-06-2022,789522,25891203,366,407
FJUN613321501,12-06-2022,789321,25891203,220,220
FJUN614321203,12-06-2022,789321,25891203,82,102
FJUN613201203,12-06-2022,789201,25891203,270,270
FJUN613601203,12-06-2022,789601,25891203,149,165
FJUN613703102,12-06-2022,789703,25891102,382,382
FJUN615721102,12-06-2022,789721,25891102,340,340
FJUN613403102,12-06-2022,789403,25891102,398,398
FJUN614403502,12-06-2022,789403,25891102,350,350
FJUN615403602,12-06-2022,789403,25891102,451,451
FJUN613501602,12-06-2022,789501,25891102,322,358
FJUN614102502,12-06-2022,789102,25891102,428,450
FJUN613421302,12-06-2022,789421,25891102,345,345
FJUN614402603,12-06-2022,789402,25891102,252,315
FJUN615520501,12-06-2022,789520,25891102,297,371
FJUN615603501,12-06-2022,789603,25891102,415,415
FJUN614401301,12-06-2022,789401,25891102,420,420
FJUN615401503,12-06-2022,789401,25891102,475,475
FJUN615301102,12-06-2022,789301,25891102,408,408
FJUN615122102,12-06-2022,789122,25891102,413,459
FJUN614221502,12-06-2022,789221,25891102,397,397
FJUN613303103,12-06-2022,789303,25891102,335,335
FJUN613203202,12-06-2022,789203,25891202,426,426
FJUN615203202,12-06-2022,789203,25891202,430,430
FJUN614501202,12-06-2022,789501,25891202,363,363
FJUN615501301,12-06-2022,789501,25891202,128,128
FJUN614902202,12-06-2022,789902,25891202,124,124
FJUN615902401,12-06-2022,789902,25891202,490,490
FJUN615421202,12-06-2022,789421,25891202,128,135
FJUN614402603,12-06-2022,789402,25891202,427,427
FJUN615402202,12-06-2022,789402,25891202,124,124
FJUN613521202,12-06-2022,789521,25891202,257,285
FJUN615422502,12-06-2022,789422,25891202,365,365
FJUN614301501,12-06-2022,789301,25891202,153,153
FJUN613122202,12-06-2022,789122,25891202,253,266
FJUN613522303,12-06-2022,789522,25891202,297,297
FJUN615303202,12-06-2022,789303,25891202,380,380
FJUN615503202,12-06-2022,789503,25891202,390,390
FJUN613201203,12-06-2022,789201,25891202,254,254
FJUN614201601,12-06-2022,789201,25891202,407,407
FJUN615201401,12-06-2022,789201,25891202,399,443
FJUN614220302,12-06-2022,789220,25891302,34,34
FJUN613721302,12-06-2022,789721,25891302,24,25
FJUN614420501,12-06-2022,789420,25891302,77,77
FJUN613121503,12-06-2022,789121,25891302,89,89
FJUN614121302,12-06-2022,789121,25891302,72,72
FJUN615902401,12-06-2022,789902,25891302,53,59
FJUN613421302,12-06-2022,789421,25891302,44,46
FJUN615621302,12-06-2022,789621,25891302,43,43
FJUN613521302,12-06-2022,789521,25891302,96,96
FJUN615521302,12-06-2022,789521,25891302,45,45
FJUN613720302,12-06-2022,789720,25891302,67,67
FJUN613122601,12-06-2022,789122,25891302,34,36
FJUN614122503,12-06-2022,789122,25891302,80,89
FJUN615101502,12-06-2022,789101,25891302,41,41
FJUN613103603,12-06-2022,789103,25891302,45,50
FJUN613202302,12-06-2022,789202,25891302,20,21
FJUN615622302,12-06-2022,789622,25891302,68,68
FJUN614220401,12-06-2022,789220,25891401,364,364
FJUN615220401,12-06-2022,789220,25891401,287,287
FJUN613902503,12-06-2022,789902,25891401,308,308
FJUN615902401,12-06-2022,789902,25891401,475,475
FJUN613903401,12-06-2022,789903,25891401,291,291
FJUN614903503,12-06-2022,789903,25891401,277,292
FJUN613421401,12-06-2022,789421,25891401,249,249
FJUN613402503,12-06-2022,789402,25891401,298,331
FJUN614402603,12-06-2022,789402,25891401,425,425
FJUN615402401,12-06-2022,789402,25891401,407,407
FJUN614621401,12-06-2022,789621,25891401,323,340
FJUN615621401,12-06-2022,789621,25891401,282,353
FJUN613520501,12-06-2022,789520,25891401,330,330
FJUN614702502,12-06-2022,789702,25891401,410,432
FJUN614521403,12-06-2022,789521,25891401,379,379
FJUN615422401,12-06-2022,789422,25891401,341,341
FJUN614101401,12-06-2022,789101,25891401,450,450
FJUN615103401,12-06-2022,789103,25891401,277,277
FJUN613221602,12-06-2022,789221,25891401,201,201
FJUN615522401,12-06-2022,789522,25891401,396,396
FJUN614321401,12-06-2022,789321,25891401,291,291
FJUN615201401,12-06-2022,789201,25891401,471,471
FJUN613622401,12-06-2022,789622,25891401,393,393
FJUN615601401,12-06-2022,789601,25891401,227,227
FJUN613203403,12-06-2022,789203,25891103,498,498
FJUN614403103,12-06-2022,789403,25891103,304,338
FJUN613520402,12-06-2022,789520,25891103,355,395
FJUN613603603,12-06-2022,789603,25891103,425,425
FJUN615720103,12-06-2022,789720,25891103,314,314
FJUN613301601,12-06-2022,789301,25891103,256,320
FJUN615301103,12-06-2022,789301,25891103,286,358
FJUN613122601,12-06-2022,789122,25891103,431,479
FJUN613101201,12-06-2022,789101,25891103,329,329
FJUN614101401,12-06-2022,789101,25891103,321,321
FJUN613221103,12-06-2022,789221,25891103,456,456
FJUN613303103,12-06-2022,789303,25891103,474,474
FJUN614503501,12-06-2022,789503,25891103,307,307
FJUN615503103,12-06-2022,789503,25891103,434,434
FJUN613201203,12-06-2022,789201,25891103,446,446
FJUN615622601,12-06-2022,789622,25891103,399,399
FJUN615721201,12-06-2022,789721,25891201,196,196
FJUN614420503,12-06-2022,789420,25891201,181,181
FJUN614501202,12-06-2022,789501,25891201,204,204
FJUN615102201,12-06-2022,789102,25891201,102,102
FJUN614421403,12-06-2022,789421,25891201,258,322
FJUN613520201,12-06-2022,789520,25891201,155,155
FJUN615702403,12-06-2022,789702,25891201,317,352
FJUN614603503,12-06-2022,789603,25891201,161,161
FJUN615603501,12-06-2022,789603,25891201,231,231
FJUN613521301,12-06-2022,789521,25891201,472,472
FJUN615521302,12-06-2022,789521,25891201,386,386
FJUN615401503,12-06-2022,789401,25891201,141,141
FJUN615301201,12-06-2022,789301,25891201,236,236
FJUN613101201,12-06-2022,789101,25891201,353,353
FJUN615103601,12-06-2022,789103,25891201,344,382
FJUN613221602,12-06-2022,789221,25891201,128,128
FJUN615202201,12-06-2022,789202,25891201,125,125
FJUN613522502,12-06-2022,789522,25891201,117,117
FJUN615503202,12-06-2022,789503,25891201,330,367
FJUN615622601,12-06-2022,789622,25891201,293,293
FJUN613601203,12-06-2022,789601,25891201,229,241
FJUN614220503,12-06-2022,789220,25891503,249,249
FJUN614420503,12-06-2022,789420,25891503,211,211
FJUN613121503,12-06-2022,789121,25891503,146,146
FJUN613902503,12-06-2022,789902,25891503,198,198
FJUN614903503,12-06-2022,789903,25891503,167,176
FJUN613402503,12-06-2022,789402,25891503,218,218
FJUN613702503,12-06-2022,789702,25891503,147,184
FJUN615702503,12-06-2022,789702,25891503,232,244
FJUN614603503,12-06-2022,789603,25891503,173,182
FJUN614521503,12-06-2022,789521,25891503,174,183
FJUN613401603,12-06-2022,789401,25891503,125,125
FJUN615401503,12-06-2022,789401,25891503,210,210
FJUN613422503,12-06-2022,789422,25891503,211,211
FJUN614422503,12-06-2022,789422,25891503,111,111
FJUN614122503,12-06-2022,789122,25891503,183,183
FJUN614103503,12-06-2022,789103,25891503,188,188
FJUN615103601,12-06-2022,789103,25891503,247,247
FJUN615221503,12-06-2022,789221,25891503,244,244
FJUN613202603,12-06-2022,789202,25891503,113,113
FJUN614303503,12-06-2022,789303,25891503,126,126
FJUN614601503,12-06-2022,789601,25891503,197,197
FJUN616320601,15-06-2022,789320,25891601,94,94
FJUN616121601,15-06-2022,789121,25891601,71,71
FJUN618621601,15-06-2022,789621,25891601,175,175
FJUN616520601,15-06-2022,789520,25891601,115,115
FJUN618702602,15-06-2022,789702,25891601,168,187
FJUN616603601,15-06-2022,789603,25891601,192,192
FJUN616521601,15-06-2022,789521,25891601,129,136
FJUN616422601,15-06-2022,789422,25891601,79,79
FJUN618422601,15-06-2022,789422,25891601,187,187
FJUN616101601,15-06-2022,789101,25891601,61,68
FJUN616522601,15-06-2022,789522,25891601,113,113
FJUN618503601,15-06-2022,789503,25891601,179,179
FJUN618321601,15-06-2022,789321,25891601,54,57
FJUN618201601,15-06-2022,789201,25891601,153,161
FJUN616622601,15-06-2022,789622,25891601,94,118
FJUN618622601,15-06-2022,789622,25891601,91,91
FJUN616601602,15-06-2022,789601,25891601,119,125
FJUN617601603,15-06-2022,789601,25891601,136,151
FJUN617203301,15-06-2022,789203,25891301,47,47
FJUN618203301,15-06-2022,789203,25891301,54,54
FJUN618320402,15-06-2022,789320,25891301,64,64
FJUN617721301,15-06-2022,789721,25891301,88,88
FJUN616501301,15-06-2022,789501,25891301,61,61
FJUN616102301,15-06-2022,789102,25891301,58,58
FJUN617902501,15-06-2022,789902,25891301,46,46
FJUN618902403,15-06-2022,789902,25891301,94,94
FJUN616903602,15-06-2022,789903,25891301,42,44
FJUN616402602,15-06-2022,789402,25891301,34,34
FJUN616520603,15-06-2022,789520,25891301,91,91
FJUN617702502,15-06-2022,789702,25891301,24,24
FJUN618702301,15-06-2022,789702,25891301,38,42
FJUN617521302,15-06-2022,789521,25891301,46,46
FJUN617720501,15-06-2022,789720,25891301,58,64
FJUN618401603,15-06-2022,789401,25891301,34,34
FJUN616422601,15-06-2022,789422,25891301,23,23
FJUN618422601,15-06-2022,789422,25891301,70,70
FJUN616301301,15-06-2022,789301,25891301,50,50
FJUN616122301,15-06-2022,789122,25891301,88,98
FJUN616103401,15-06-2022,789103,25891301,71,79
FJUN616303301,15-06-2022,789303,25891301,34,34
FJUN616503401,15-06-2022,789503,25891301,48,48
FJUN616622601,15-06-2022,789622,25891301,28,30
FJUN616601403,15-06-2022,789601,25891301,81,90
FJUN618320402,15-06-2022,789320,25891402,314,331
FJUN616703402,15-06-2022,789703,25891402,422,422
FJUN617703503,15-06-2022,789703,25891402,240,240
FJUN618703602,15-06-2022,789703,25891402,245,245
FJUN618420402,15-06-2022,789420,25891402,240,240
FJUN618403603,15-06-2022,789403,25891402,258,258
FJUN618102503,15-06-2022,789102,25891402,270,270
FJUN616902503,15-06-2022,789902,25891402,464,464
FJUN617402402,15-06-2022,789402,25891402,348,348
FJUN618621601,15-06-2022,789621,25891402,437,437
FJUN617720501,15-06-2022,789720,25891402,498,498
FJUN616401402,15-06-2022,789401,25891402,338,423
FJUN617422402,15-06-2022,789422,25891402,470,470
FJUN618422402,15-06-2022,789422,25891402,185,206
FJUN618221602,15-06-2022,789221,25891402,241,241
FJUN617202403,15-06-2022,789202,25891402,408,430
FJUN617522402,15-06-2022,789522,25891402,416,416
FJUN616601403,15-06-2022,789601,25891402,224,224
FJUN616220503,15-06-2022,789220,25891501,243,243
FJUN617902501,15-06-2022,789902,25891501,240,240
FJUN617720501,15-06-2022,789720,25891501,118,148
FJUN616401603,15-06-2022,789401,25891501,151,151
FJUN617301501,15-06-2022,789301,25891501,249,249
FJUN617522501,15-06-2022,789522,25891501,121,135
FJUN617303501,15-06-2022,789303,25891501,224,224
FJUN617321501,15-06-2022,789321,25891501,208,208
FJUN618622501,15-06-2022,789622,25891501,245,245
FJUN616601602,15-06-2022,789601,25891501,119,132
FJUN618703602,15-06-2022,789703,25891602,130,130
FJUN617420602,15-06-2022,789420,25891602,179,179
FJUN617121602,15-06-2022,789121,25891602,52,58
FJUN616903602,15-06-2022,789903,25891602,77,77
FJUN616402602,15-06-2022,789402,25891602,196,196
FJUN618702602,15-06-2022,789702,25891602,135,142
FJUN617521602,15-06-2022,789521,25891602,163,163
FJUN616720602,15-06-2022,789720,25891602,116,145
FJUN618103602,15-06-2022,789103,25891602,142,150
FJUN616221602,15-06-2022,789221,25891602,68,72
FJUN618221602,15-06-2022,789221,25891602,101,101
FJUN618202602,15-06-2022,789202,25891602,84,84
FJUN616503602,15-06-2022,789503,25891602,81,81
FJUN616601602,15-06-2022,789601,25891602,137,171
FJUN616320601,15-06-2022,789320,25891101,367,386
FJUN618220403,15-06-2022,789220,25891101,434,434
FJUN618903101,15-06-2022,789903,25891101,427,449
FJUN616621203,15-06-2022,789621,25891101,383,403
FJUN617520303,15-06-2022,789520,25891101,395,395
FJUN617720501,15-06-2022,789720,25891101,368,368
FJUN616422601,15-06-2022,789422,25891101,362,362
FJUN617122101,15-06-2022,789122,25891101,327,363
FJUN616503401,15-06-2022,789503,25891101,369,369
FJUN618503601,15-06-2022,789503,25891101,495,495
FJUN616203603,15-06-2022,789203,25891603,65,65
FJUN617203603,15-06-2022,789203,25891603,65,65
FJUN617220603,15-06-2022,789220,25891603,72,72
FJUN618403603,15-06-2022,789403,25891603,154,192
FJUN617121603,15-06-2022,789121,25891603,99,99
FJUN618121603,15-06-2022,789121,25891603,58,58
FJUN618903603,15-06-2022,789903,25891603,162,171
FJUN617421603,15-06-2022,789421,25891603,183,193
FJUN616520603,15-06-2022,789520,25891603,95,95
FJUN617521603,15-06-2022,789521,25891603,135,135
FJUN618720603,15-06-2022,789720,25891603,135,135
FJUN616401603,15-06-2022,789401,25891603,55,55
FJUN618401603,15-06-2022,789401,25891603,146,146
FJUN616101603,15-06-2022,789101,25891603,130,130
FJUN618202603,15-06-2022,789202,25891603,97,108
FJUN617201603,15-06-2022,789201,25891603,96,101
FJUN617601603,15-06-2022,789601,25891603,80,84
FJUN616203303,15-06-2022,789203,25891303,69,69
FJUN618220303,15-06-2022,789220,25891303,93,93
FJUN616721303,15-06-2022,789721,25891303,79,88
FJUN617721401,15-06-2022,789721,25891303,25,25
FJUN616102303,15-06-2022,789102,25891303,32,34
FJUN618402303,15-06-2022,789402,25891303,86,86
FJUN617520303,15-06-2022,789520,25891303,28,35
FJUN618520303,15-06-2022,789520,25891303,25,26
FJUN617603303,15-06-2022,789603,25891303,58,61
FJUN616521303,15-06-2022,789521,25891303,69,69
FJUN618401603,15-06-2022,789401,25891303,86,86
FJUN618422502,15-06-2022,789422,25891303,81,85
FJUN617301501,15-06-2022,789301,25891303,27,27
FJUN616522401,15-06-2022,789522,25891303,97,97
FJUN618522303,15-06-2022,789522,25891303,70,70
FJUN618622501,15-06-2022,789622,25891303,85,85
FJUN618203502,15-06-2022,789203,25891502,178,178
FJUN616320502,15-06-2022,789320,25891502,123,137
FJUN617121603,15-06-2022,789121,25891502,103,103
FJUN618102503,15-06-2022,789102,25891502,210,210
FJUN618903603,15-06-2022,789903,25891502,158,197
FJUN617402502,15-06-2022,789402,25891502,246,246
FJUN618621601,15-06-2022,789621,25891502,120,133
FJUN617702502,15-06-2022,789702,25891502,160,178
FJUN616603601,15-06-2022,789603,25891502,105,105
FJUN617401502,15-06-2022,789401,25891502,242,242
FJUN618422502,15-06-2022,789422,25891502,161,161
FJUN618122503,15-06-2022,789122,25891502,160,178
FJUN618101502,15-06-2022,789101,25891502,240,240
FJUN616221502,15-06-2022,789221,25891502,183,229
FJUN618221602,15-06-2022,789221,25891502,194,194
FJUN618202602,15-06-2022,789202,25891502,156,156
FJUN618503601,15-06-2022,789503,25891502,197,197
FJUN617201603,15-06-2022,789201,25891502,152,190
FJUN617601603,15-06-2022,789601,25891502,195,217
FJUN618601502,15-06-2022,789601,25891502,201,201
FJUN618220403,15-06-2022,789220,25891403,283,283
FJUN617420403,15-06-2022,789420,25891403,383,403
FJUN618902403,15-06-2022,789902,25891403,301,334
FJUN618903403,15-06-2022,789903,25891403,320,356
FJUN618520403,15-06-2022,789520,25891403,308,308
FJUN616702403,15-06-2022,789702,25891403,485,485
FJUN617603503,15-06-2022,789603,25891403,414,460
FJUN617401403,15-06-2022,789401,25891403,443,466
FJUN618301403,15-06-2022,789301,25891403,243,243
FJUN616122403,15-06-2022,789122,25891403,286,357
FJUN618122403,15-06-2022,789122,25891403,428,451
FJUN617221403,15-06-2022,789221,25891403,203,203
FJUN617202403,15-06-2022,789202,25891403,406,427
FJUN618522503,15-06-2022,789522,25891403,285,285
FJUN617321503,15-06-2022,789321,25891403,295,295
FJUN616601403,15-06-2022,789601,25891403,220,220
FJUN617203603,15-06-2022,789203,25891203,219,219
FJUN618203502,15-06-2022,789203,25891203,440,440
FJUN616320601,15-06-2022,789320,25891203,461,461
FJUN616220503,15-06-2022,789220,25891203,486,486
FJUN616420302,15-06-2022,789420,25891203,138,138
FJUN618102503,15-06-2022,789102,25891203,325,325
FJUN618421203,15-06-2022,789421,25891203,389,409
FJUN616621203,15-06-2022,789621,25891203,123,123
FJUN617621203,15-06-2022,789621,25891203,430,430
FJUN617520203,15-06-2022,789520,25891203,365,384
FJUN617702203,15-06-2022,789702,25891203,333,333
FJUN616401401,15-06-2022,789401,25891203,359,359
FJUN616422401,15-06-2022,789422,25891203,155,155
FJUN617202403,15-06-2022,789202,25891203,248,276
FJUN618522203,15-06-2022,789522,25891203,112,112
FJUN616503401,15-06-2022,789503,25891203,367,367
FJUN617201603,15-06-2022,789201,25891203,164,164
FJUN617622203,15-06-2022,789622,25891203,216,216
FJUN618622501,15-06-2022,789622,25891203,133,133
FJUN616601403,15-06-2022,789601,25891203,433,481
FJUN618203502,15-06-2022,789203,25891102,459,459
FJUN617703503,15-06-2022,789703,25891102,352,352
FJUN617121602,15-06-2022,789121,25891102,282,313
FJUN618501102,15-06-2022,789501,25891102,318,353
FJUN616702503,15-06-2022,789702,25891102,354,354
FJUN617702102,15-06-2022,789702,25891102,348,348
FJUN618702602,15-06-2022,789702,25891102,287,359
FJUN617720501,15-06-2022,789720,25891102,308,308
FJUN617422402,15-06-2022,789422,25891102,457,481
FJUN618122102,15-06-2022,789122,25891102,393,414
FJUN618321601,15-06-2022,789321,25891102,388,388
FJUN616201102,15-06-2022,789201,25891102,456,456
FJUN616203202,15-06-2022,789203,25891202,458,458
FJUN617203603,15-06-2022,789203,25891202,423,445
FJUN618203202,15-06-2022,789203,25891202,142,142
FJUN617721401,15-06-2022,789721,25891202,125,156
FJUN618420202,15-06-2022,789420,25891202,301,334
FJUN616501301,15-06-2022,789501,25891202,353,353
FJUN616902503,15-06-2022,789902,25891202,491,491
FJUN617902202,15-06-2022,789902,25891202,188,188
FJUN618903603,15-06-2022,789903,25891202,94,104
FJUN617520203,15-06-2022,789520,25891202,229,229
FJUN618702602,15-06-2022,789702,25891202,404,425
FJUN616521202,15-06-2022,789521,25891202,466,491
FJUN618720603,15-06-2022,789720,25891202,138,138
FJUN617101202,15-06-2022,789101,25891202,270,284
FJUN616103401,15-06-2022,789103,25891202,357,446
FJUN616221502,15-06-2022,789221,25891202,350,368
FJUN617202403,15-06-2022,789202,25891202,297,297
FJUN618202602,15-06-2022,789202,25891202,443,443
FJUN618303202,15-06-2022,789303,25891202,296,296
FJUN618622501,15-06-2022,789622,25891202,149,149
FJUN616601403,15-06-2022,789601,25891202,439,462
FJUN617601603,15-06-2022,789601,25891202,253,281
FJUN616203603,15-06-2022,789203,25891302,33,33
FJUN617220302,15-06-2022,789220,25891302,93,93
FJUN618220303,15-06-2022,789220,25891302,44,44
FJUN617721401,15-06-2022,789721,25891302,64,67
FJUN616420302,15-06-2022,789420,25891302,31,31
FJUN617420302,15-06-2022,789420,25891302,94,94
FJUN617403401,15-06-2022,789403,25891302,82,86
FJUN617121602,15-06-2022,789121,25891302,71,79
FJUN618902403,15-06-2022,789902,25891302,49,49
FJUN618421302,15-06-2022,789421,25891302,67,74
FJUN616603601,15-06-2022,789603,25891302,86,91
FJUN617521302,15-06-2022,789521,25891302,36,36
FJUN618720603,15-06-2022,789720,25891302,46,46
FJUN618103602,15-06-2022,789103,25891302,75,75
FJUN616202302,15-06-2022,789202,25891302,90,90
FJUN617303302,15-06-2022,789303,25891302,99,99
FJUN618622501,15-06-2022,789622,25891302,56,56
FJUN617601603,15-06-2022,789601,25891302,49,61
FJUN618203502,15-06-2022,789203,25891401,491,491
FJUN618320402,15-06-2022,789320,25891401,257,286
FJUN616220503,15-06-2022,789220,25891401,381,381
FJUN616703402,15-06-2022,789703,25891401,408,408
FJUN617721401,15-06-2022,789721,25891401,493,493
FJUN617403401,15-06-2022,789403,25891401,242,242
FJUN617902501,15-06-2022,789902,25891401,351,351
FJUN617702401,15-06-2022,789702,25891401,215,215
FJUN616401401,15-06-2022,789401,25891401,481,481
FJUN616422401,15-06-2022,789422,25891401,461,461
FJUN616103401,15-06-2022,789103,25891401,395,494
FJUN617221401,15-06-2022,789221,25891401,264,264
